date,location_name,ili
2002-11-16,US,-0.0597572260997142
2002-11-23,US,-0.123965890821709
2002-11-30,US,-0.0143000446288322
2002-12-07,US,-0.2265092456112623
2002-12-14,US,-0.2178874848643692
2002-12-21,US,0.1307499028927338
2002-12-28,US,0.4402838397326649
2003-01-04,US,0.3636660707838674
2003-01-11,US,0.1341441472893509
2003-01-18,US,0.3014291769349713
2003-01-25,US,0.7217148686986983
2003-02-01,US,0.914598046634846
2003-02-08,US,1.0597425378186165
2003-02-15,US,0.9696624663641727
2003-02-22,US,0.9642924424033052
2003-03-01,US,0.6535173330660446
2003-03-08,US,0.4071570868183464
2003-03-15,US,0.2438040928476442
2003-03-22,US,0.0833703710130304
2003-03-29,US,-0.2681412384167975
2003-04-05,US,-0.5486852409568866
2003-04-12,US,-0.5176564528102652
2003-04-19,US,-0.9589500829010998
2003-04-26,US,-0.975060599268078
2003-05-03,US,-1.3473971779963254
2003-05-10,US,-1.3309013393084457
2003-05-17,US,-1.412787819269188
2003-05-24,US,-1.1175519759276449
2003-05-31,US,-1.068633384402874
2003-06-07,US,-1.2208372393076932
2003-06-14,US,-1.0538615502269626
2003-06-21,US,-1.4173663728286363
2003-06-28,US,-1.3685469399575991
2003-07-05,US,-1.484848757831913
2003-07-12,US,-1.4037185225580162
2003-07-19,US,-1.4698191608976712
2003-07-26,US,-1.4082386921063206
2003-08-02,US,-1.4798017014146163
2003-08-09,US,-1.3432388954494514
2003-08-16,US,-1.3903272384515988
2003-08-23,US,-1.3268335234540851
2003-08-30,US,-1.310777678725519
2003-09-06,US,-1.0597425378186165
2003-09-13,US,-1.334991297778258
2003-09-20,US,-1.3391037104140604
2003-09-27,US,-1.1527980411812329
2003-10-04,US,-0.6979077308780548
2003-10-11,US,-0.5683480505225986
2003-10-18,US,-0.5467307016137211
2003-10-25,US,-0.4570278795152996
2003-11-01,US,-0.0361773583386489
2003-11-08,US,0.2420714084059015
2003-11-15,US,0.7043608928941161
2003-11-22,US,1.0164902814206846
2003-11-29,US,1.4359846421826172
2003-12-06,US,1.6319758974840863
2003-12-13,US,2.1173731874873356
2003-12-20,US,2.2440028998520862
2003-12-27,US,2.3631403537318083
2004-01-03,US,1.5320773200648616
2004-01-10,US,0.723899370019644
2004-01-17,US,0.2943946221475826
2004-01-24,US,0.2334187670600466
2004-01-31,US,0.1019555636187888
2004-02-07,US,-0.0042057645375228
2004-02-14,US,-0.1290533478539069
2004-02-21,US,-0.146036445542815
2004-02-28,US,-0.5762746861439065
2004-03-06,US,-0.6185063538730778
2004-03-13,US,-0.5526006267198257
2004-03-20,US,-0.5982630466232752
2004-03-27,US,-0.7660876329122052
2004-04-03,US,-1.0716158361619856
2004-04-10,US,-1.0306935215233874
2004-04-17,US,-0.9222928569136128
2004-04-24,US,-1.0626968207873189
2004-05-01,US,-1.2720490147766093
2004-05-08,US,-1.1398173206656703
2004-05-15,US,-1.0776095160612311
2004-05-22,US,-1.002489194893527
2004-05-29,US,-1.0278362832697927
2004-06-05,US,-0.8452225805435436
2004-06-12,US,-1.1726415064059077
2004-06-19,US,-1.314759912415851
2004-06-26,US,-1.2137787716404222
2004-07-03,US,-1.4502821100803247
2004-07-10,US,-1.0836421603725988
2004-07-17,US,-0.8744390582267673
2004-07-24,US,-1.2496993469726283
2004-07-31,US,-1.1019813064120745
2004-08-07,US,-1.3557843716859164
2004-08-14,US,-0.802700868208765
2004-08-21,US,-1.016490281420685
2004-08-28,US,-0.8500415008705178
2004-09-04,US,-0.6493574151803598
2004-09-11,US,-0.8476295802491352
2004-09-18,US,-0.7238993700196439
2004-09-25,US,-0.7570944337711877
2004-10-02,US,-0.6723792614972265
2004-10-09,US,-0.8120228441624555
2004-10-16,US,-0.5942439018768061
2004-10-23,US,-0.5272981234841838
2004-10-30,US,-0.3925784313176041
2004-11-06,US,-0.3084786798206204
2004-11-13,US,-0.1494379683184366
2004-11-20,US,-0.1664723578055711
2004-11-27,US,0.139238425635004
2004-12-04,US,-0.0547020465106936
2004-12-11,US,0.0159825385348086
2004-12-18,US,0.1613571921272665
2004-12-25,US,0.5842376967940163
2005-01-01,US,0.7911455514430868
2005-01-08,US,0.5742896496289036
2005-01-15,US,0.5922379275057064
2005-01-22,US,0.77741705798351
2005-01-29,US,0.9997124929771504
2005-02-05,US,1.3028749723927076
2005-02-12,US,1.5486058031566534
2005-02-19,US,1.5948836564257198
2005-02-26,US,1.3642680378291916
2005-03-05,US,1.1593618392136242
2005-03-12,US,1.0509346811659763
2005-03-19,US,0.8380307692357495
2005-03-26,US,0.6766032474684984
2005-04-02,US,0.3546940726473018
2005-04-09,US,0.0850586481662287
2005-04-16,US,-0.0395443739882011
2005-04-23,US,-0.2386082130471285
2005-04-30,US,-0.3014291769349712
2005-05-07,US,-0.5013747843993664
2005-05-14,US,-0.3989461463732117
2005-05-21,US,-0.5292323250216878
2005-05-28,US,-0.537960923003754
2005-06-04,US,-0.2351478771347866
2005-06-11,US,-0.6063305108225074
2005-06-18,US,-0.5703263446978937
2005-06-25,US,-0.7108435211156455
2005-07-02,US,-0.8968505728664333
2005-07-09,US,-0.9120451194528952
2005-07-16,US,-1.192957786143542
2005-07-23,US,-1.2173004244362562
2005-07-30,US,-1.2950528068888647
2005-08-06,US,-1.253380913846165
2005-08-13,US,-1.2351396810536537
2005-08-20,US,-1.3728510465996808
2005-08-27,US,-1.3947632370911929
2005-09-03,US,-1.2796418027001646
2005-09-10,US,-1.1081773403221664
2005-09-17,US,-1.2758362146781577
2005-09-24,US,-1.0958272921420562
2005-10-01,US,-1.0108660670103802
2005-10-08,US,-0.5099776583319426
2005-10-15,US,-0.5311685085199243
2005-10-22,US,-0.4514325162099256
2005-10-29,US,-0.4402838397326649
2005-11-05,US,-0.2230585564569909
2005-11-12,US,-0.1138004609860372
2005-11-19,US,-0.068185984324485
2005-11-26,US,0.1511393758591577
2005-12-03,US,0.0479639585474584
2005-12-10,US,0.1938303461225245
2005-12-17,US,0.4682618937472244
2005-12-24,US,0.793448130070831
2005-12-31,US,0.9859430216833078
2006-01-07,US,0.7282787740188362
2006-01-14,US,0.4607660759991291
2006-01-21,US,0.5080626666301369
2006-01-28,US,0.6002762447704901
2006-02-04,US,0.6556015360981826
2006-02-11,US,0.7615833339358641
2006-02-18,US,0.8918315624977282
2006-02-25,US,0.9509874666954428
2006-03-04,US,0.904421745027374
2006-03-11,US,0.8818603168156242
2006-03-18,US,0.7526207376491151
2006-03-25,US,0.5782619959973968
2006-04-01,US,0.4776688676022082
2006-04-08,US,0.1767159094441248
2006-04-15,US,-0.091814230415291
2006-04-22,US,-0.4053300791881474
2006-04-29,US,-0.5723068734533011
2006-05-06,US,-0.6872164991003678
2006-05-13,US,-0.7415017654232333
2006-05-20,US,-0.7260873312979894
2006-05-27,US,-0.8167103769707301
2006-06-03,US,-0.867065649739306
2006-06-10,US,-0.6787197713721317
2006-06-17,US,-0.9018922776546796
2006-06-24,US,-1.111291369642508
2006-07-01,US,-0.9696624663641726
2006-07-08,US,-0.8548802421911331
2006-07-15,US,-0.7683456187102714
2006-07-22,US,-0.8096857581954718
2006-07-29,US,-0.9069570123563964
2006-08-05,US,-0.8380307692357495
2006-08-12,US,-0.991428253007286
2006-08-19,US,-0.8573071323785584
2006-08-26,US,-1.1793595534699417
2006-09-02,US,-1.039316167499183
2006-09-09,US,-0.6083535373842835
2006-09-16,US,-0.8404232084881719
2006-09-23,US,-0.7304737198369404
2006-09-30,US,-0.8190608837170007
2006-10-07,US,-0.3120091664227845
2006-10-14,US,-0.5350468668207403
2006-10-21,US,-0.4347300423724491
2006-10-28,US,-0.4384310730688334
2006-11-04,US,-0.2979100567774702
2006-11-11,US,-0.1019555636187888
2006-11-18,US,0.0361773583386489
2006-11-25,US,0.3120091664227843
2006-12-02,US,0.2041260044154336
2006-12-09,US,0.3332757079379488
2006-12-16,US,0.7000555440094202
2006-12-23,US,0.8893304647412811
2006-12-30,US,1.0221468344602187
2007-01-06,US,0.6287233305758535
2007-01-13,US,0.3421808908344205
2007-01-20,US,0.4588961761732376
2007-01-27,US,0.7392889732234386
2007-02-03,US,0.8993685676511883
2007-02-10,US,1.0306935215233874
2007-02-17,US,1.0927657927372578
2007-02-24,US,1.0626968207873189
2007-03-03,US,0.869518198778337
2007-03-10,US,0.7660876329122053
2007-03-17,US,0.7304737198369404
2007-03-24,US,0.4181479808597048
2007-03-31,US,0.1358418467663553
2007-04-07,US,-0.0833703710130304
2007-04-14,US,-0.0867471677953625
2007-04-21,US,-0.3511132929609312
2007-04-28,US,-0.5253658926325626
2007-05-05,US,-0.6808393400965999
2007-05-12,US,-0.6850876854348031
2007-05-19,US,-0.88434488175693
2007-05-26,US,-0.869518198778337
2007-06-02,US,-0.7481620539882112
2007-06-09,US,-1.1560737142408724
2007-06-16,US,-1.1759938955439189
2007-06-23,US,-1.2873090880182745
2007-06-30,US,-1.3028749723927076
2007-07-07,US,-1.3068161237792055
2007-07-14,US,-1.4551144338689606
2007-07-21,US,-1.4219748331990738
2007-07-28,US,-1.318763105681641
2007-08-04,US,-1.4599809775116444
2007-08-11,US,-1.426613692820505
2007-08-18,US,-1.3642680378291914
2007-08-25,US,-1.2645288610894443
2007-09-01,US,-1.2102721081725505
2007-09-08,US,-0.9430846942597694
2007-09-15,US,-1.0364333894937894
2007-09-22,US,-0.7728733882557728
2007-09-29,US,-0.9969434776002104
2007-10-06,US,-0.5157339084796112
2007-10-13,US,-0.2821188902346875
2007-10-20,US,-0.2403394504056833
2007-10-27,US,-0.0884359347856284
2007-11-03,US,0.0075704261608284
2007-11-10,US,0.0884359347856284
2007-11-17,US,0.2058440235462929
2007-11-24,US,0.4328817608346068
2007-12-01,US,0.2092818906655782
2007-12-08,US,0.1732993846119164
2007-12-15,US,0.2629132419596439
2007-12-22,US,0.3907620153489932
2007-12-29,US,0.7593369712507201
2008-01-05,US,0.6225853405511531
2008-01-12,US,0.5292323250216878
2008-01-19,US,0.6808393400965999
2008-01-26,US,1.1144162128132278
2008-02-02,US,1.505425313596868
2008-02-09,US,1.7835510585427663
2008-02-16,US,1.8088790315886412
2008-02-23,US,1.7672808335897996
2008-03-01,US,1.399226853097472
2008-03-08,US,1.2173004244362555
2008-03-15,US,0.9804872959015758
2008-03-22,US,0.7796949198208452
2008-03-29,US,0.5061495362831695
2008-04-05,US,0.2594319077242815
2008-04-12,US,-0.0429118380051606
2008-04-19,US,-0.195544833550108
2008-04-26,US,-0.5080626666301369
2008-05-03,US,-0.6452087041530876
2008-05-10,US,-0.7842628281827465
2008-05-17,US,-0.6702717634448492
2008-05-24,US,-0.6472816670550615
2008-05-31,US,-0.4795553186198227
2008-06-07,US,-0.8237755297004286
2008-06-14,US,-0.8261397304925233
2008-06-21,US,-0.833260219361085
2008-06-28,US,-0.9562891411593292
2008-07-05,US,-1.0927657927372578
2008-07-12,US,-1.098899097101225
2008-07-19,US,-1.1270258692483068
2008-07-26,US,-1.2067802642172591
2008-08-02,US,-1.1462835374231422
2008-08-09,US,-1.1430444549263854
2008-08-16,US,-1.0567974752185934
2008-08-23,US,-1.1626625469516323
2008-08-30,US,-0.9997124929771504
2008-09-06,US,-0.9197218702605454
2008-09-13,US,-0.8918315624977282
2008-09-20,US,-0.4607660759991293
2008-09-27,US,-0.5842376967940163
2008-10-04,US,-0.5902343334352927
2008-10-11,US,-0.5862342316169331
2008-10-18,US,-0.6144376321363731
2008-10-25,US,-0.4909102418577764
2008-11-01,US,-0.3636660707838674
2008-11-08,US,-0.3297210613276141
2008-11-15,US,-0.1784249432059737
2008-11-22,US,-0.1921164282640187
2008-11-29,US,0.1409373151936981
2008-12-06,US,0.026078618945026
2008-12-13,US,0.0648139332463507
2008-12-20,US,0.171591882960832
2008-12-27,US,0.5703263446978936
2009-01-03,US,0.487118302739678
2009-01-10,US,0.1070300998568874
2009-01-17,US,0.180134498270102
2009-01-24,US,0.4199846814858957
2009-01-31,US,0.6681672382410643
2009-02-07,US,0.9120451194528952
2009-02-14,US,1.1238566941238173
2009-02-21,US,1.071615836161986
2009-02-28,US,1.0108660670103802
2009-03-07,US,0.9483466289553182
2009-03-14,US,0.7459382828149866
2009-03-21,US,0.588233105999102
2009-03-28,US,0.3493245928085928
2009-04-04,US,0.188690279627641
2009-04-11,US,0.0631281864310926
2009-04-18,US,-0.1613571921272665
2009-04-25,US,-0.1904030745649498
2009-05-02,US,0.9589500829010998
2009-05-09,US,0.7370797950077641
2009-05-16,US,0.6328285087536301
2009-05-23,US,1.260795458899371
2009-05-30,US,1.3815363996635102
2009-06-06,US,1.065660407987163
2009-06-13,US,0.7683456187102714
2009-06-20,US,0.5118945220504422
2009-06-27,US,0.2351478771347868
2009-07-04,US,0.1138004609860372
2009-07-11,US,-0.142636611627014
2009-07-18,US,-0.3368345706662323
2009-07-25,US,-0.4199846814858957
2009-08-01,US,-0.3853204664075676
2009-08-08,US,-0.4551611767684873
2009-08-15,US,-0.3708647717413355
2009-08-22,US,0.1784249432059737
2009-08-29,US,0.7481620539882112
2009-09-05,US,1.2387550050941565
2009-09-12,US,1.2950528068888651
2009-09-19,US,1.3391037104140604
2009-09-26,US,1.314759912415851
2009-10-03,US,1.5598643260831742
2009-10-10,US,1.882770005113785
2009-10-17,US,2.1674397080844163
2009-10-24,US,2.745587353950259
2009-10-31,US,2.6226520677524676
2009-11-07,US,2.0867277463004643
2009-11-14,US,1.6513961124917502
2009-11-21,US,1.257079547805674
2009-11-28,US,1.1527980411812324
2009-12-05,US,0.8308820436883166
2009-12-12,US,0.7503895311123644
2009-12-19,US,0.6723792614972265
2009-12-26,US,0.862176128043334
2010-01-02,US,0.8428204678261231
2010-01-09,US,0.4421381190136326
2010-01-16,US,0.3102434397490544
2010-01-23,US,0.3871330406754584
2010-01-30,US,0.3835091571988985
2010-02-06,US,0.5253658926325626
2010-02-13,US,0.4947092528690335
2010-02-20,US,0.4347300423724493
2010-02-27,US,0.4551611767684873
2010-03-06,US,0.32794530192996
2010-03-13,US,0.3475370096052241
2010-03-20,US,0.2282355995597439
2010-03-27,US,0.0597572260997141
2010-04-03,US,0.0176650776851758
2010-04-10,US,-0.2996691529602923
2010-04-17,US,-0.3493245928085926
2010-04-24,US,-0.3690633085379464
2010-05-01,US,-0.3529031171889726
2010-05-08,US,-0.4439939197697042
2010-05-15,US,-0.3871330406754584
2010-05-22,US,-0.4273457472987532
2010-05-29,US,-0.4966114357576172
2010-06-05,US,-0.3190818723369503
2010-06-12,US,-0.7130110391194115
2010-06-19,US,-0.77741705798351
2010-06-26,US,-0.7593369712507201
2010-07-03,US,-0.8597390824669624
2010-07-10,US,-0.7957549231625916
2010-07-17,US,-1.1144162128132278
2010-07-24,US,-1.165975970364463
2010-07-31,US,-1.189537590563816
2010-08-07,US,-1.0806209223621532
2010-08-14,US,-1.1333984139177211
2010-08-21,US,-0.914598046634846
2010-08-28,US,-1.065660407987163
2010-09-04,US,-0.7819768344299811
2010-09-11,US,-0.5802515922691075
2010-09-18,US,-0.7503895311123644
2010-09-25,US,-0.4947092528690335
2010-10-02,US,-0.5234356212558182
2010-10-09,US,-0.4236623448503974
2010-10-16,US,-0.2299626339869514
2010-10-23,US,-0.2420714084059015
2010-10-30,US,-0.1972598959685028
2010-11-06,US,-0.0075704261608284
2010-11-13,US,0.0918142304152908
2010-11-20,US,0.2265092456112623
2010-11-27,US,0.4514325162099258
2010-12-04,US,0.2996691529602924
2010-12-11,US,0.475784114934814
2010-12-18,US,0.7865529276779942
2010-12-25,US,1.130206404465874
2011-01-01,US,1.149534691197016
2011-01-08,US,0.8548802421911331
2011-01-15,US,0.9274532090353996
2011-01-22,US,1.1759938955439189
2011-01-29,US,1.310777678725519
2011-02-05,US,1.510670259964272
2011-02-12,US,1.3947632370911929
2011-02-19,US,1.479801701414616
2011-02-26,US,1.2796418027001646
2011-03-05,US,1.0451077894228888
2011-03-12,US,0.8719759891537693
2011-03-19,US,0.6576885908995495
2011-03-26,US,0.3853204664075676
2011-04-02,US,0.2698855267331767
2011-04-09,US,0.1256613468550741
2011-04-16,US,-0.096883651489341
2011-04-23,US,-0.137539937855088
2011-04-30,US,-0.3889468877343289
2011-05-07,US,-0.4532960587218522
2011-05-14,US,-0.4588961761732376
2011-05-21,US,-0.5545614972456212
2011-05-28,US,-0.5782619959973968
2011-06-04,US,-0.4477101213533565
2011-06-11,US,-0.6556015360981826
2011-06-18,US,-0.7638335462729401
2011-06-25,US,-0.9248699543999976
2011-07-02,US,-0.9326383775100312
2011-07-09,US,-0.8893304647412811
2011-07-16,US,-1.2279570613453108
2011-07-23,US,-1.2423865932857912
2011-07-30,US,-1.260795458899371
2011-08-06,US,-1.3227875451593898
2011-08-13,US,-1.2834660139306742
2011-08-20,US,-1.1963919938629437
2011-08-27,US,-1.01367416617228
2011-09-03,US,-0.8769074437279794
2011-09-10,US,-0.7437181943211749
2011-09-17,US,-0.6829619719648935
2011-09-24,US,-0.6410710687381455
2011-10-01,US,-0.4645107224138996
2011-10-08,US,-0.3102434397490544
2011-10-15,US,-0.2559537148952147
2011-10-22,US,-0.2282355995597439
2011-10-29,US,-0.1477369932592506
2011-11-05,US,0.0193476668458044
2011-11-12,US,0.0008411505269190992
2011-11-19,US,0.0311275918226786
2011-11-26,US,0.195544833550108
2011-12-03,US,0.0328107527755797
2011-12-10,US,0.0816823314554395
2011-12-17,US,0.2006917675259088
2011-12-24,US,0.3261705760482307
2011-12-31,US,0.5506418786531396
2012-01-07,US,0.2821188902346874
2012-01-14,US,0.1053382879773759
2012-01-21,US,0.1835551935862614
2012-01-28,US,0.2178874848643691
2012-02-04,US,0.3403977047083724
2012-02-11,US,0.3457505362517076
2012-02-18,US,0.4833333549126345
2012-02-25,US,0.5389332898847832
2012-03-03,US,0.5331066853181731
2012-03-10,US,0.5418534553226552
2012-03-17,US,0.6369443794953021
2012-03-24,US,0.3816991053504664
2012-03-31,US,0.2611721791760089
2012-04-07,US,0.2144433463375278
2012-04-14,US,0.0547020465106936
2012-04-21,US,-0.0648139332463505
2012-04-28,US,-0.1647668251742847
