date,location_name,proxy_hosp_continuous
2014-02-01,Hawaii,42.525813500000005
2014-02-01,Idaho,36.307629299999995
2014-02-01,Illinois,191.3391819
2014-02-01,Indiana,138.1614955
2014-02-01,Iowa,17.8812424
2014-02-01,Kansas,74.53838280000001
2014-02-01,Kentucky,40.1336066
2014-02-01,Louisiana,85.5448695
2014-02-01,Maine,31.561680999999997
2014-02-01,Maryland,62.8843158
2014-02-01,Massachusetts,92.19834360000002
2014-02-01,Michigan,216.0924365
2014-02-01,Minnesota,107.869671
2014-02-01,Mississippi,53.689363
2014-02-01,Missouri,135.0832953
2014-02-01,Montana,2.7606775
2014-02-01,Nebraska,18.2623356
2014-02-01,Nevada,54.7054434
2014-02-01,New Hampshire,14.306617600000001
2014-02-01,New Jersey,128.813107
2014-02-01,New Mexico,42.5291277
2014-02-01,New York,410.6033991
2014-02-01,North Carolina,211.02324
2014-02-01,North Dakota,7.2845112
2014-02-01,Ohio,143.7162074
2014-02-01,Oklahoma,144.3163318
2014-02-01,Oregon,56.049246000000004
2014-02-01,Pennsylvania,295.5804768
2014-02-01,Puerto Rico,16.6442784
2014-02-01,Rhode Island,14.023808
2014-02-01,South Carolina,44.1209925
2014-02-01,South Dakota,21.041336
2014-02-01,Tennessee,128.3440112
2014-02-01,Texas,528.5501439
2014-02-01,US,6339.170529499999
2014-02-01,Utah,58.74836
2014-02-01,Vermont,26.597483999999998
2014-02-01,Virginia,174.57393480000002
2014-02-01,Washington,128.4622872
2014-02-01,West Virginia,38.155322600000005
2014-02-01,Wisconsin,72.5196684
2014-02-01,Wyoming,8.8556859
2014-02-08,Alabama,68.5423272
2014-02-08,Alaska,7.180195400000001
2014-02-08,Arizona,122.96974039999999
2014-02-08,Arkansas,79.27834419999999
2014-02-08,California,871.0799592
2014-02-08,Colorado,54.633448599999994
2014-02-08,Connecticut,84.73152950000001
2014-02-08,Delaware,38.4296072
2014-02-08,District of Columbia,22.91571
2014-02-08,Florida,304.935792
2014-02-08,Georgia,12.959479199999999
2014-02-08,Hawaii,50.0218891
2014-02-08,Idaho,29.0841219
2014-02-08,Illinois,160.9276563
2014-02-08,Indiana,113.6599495
2014-02-08,Iowa,14.0495476
2014-02-08,Kansas,56.9308908
2014-02-08,Kentucky,39.231727799999994
2014-02-08,Louisiana,71.2103238
2014-02-08,Maine,31.2872316
2014-02-08,Maryland,81.99621570000001
2014-02-08,Massachusetts,119.4387633
2014-02-08,Michigan,205.03654440000003
2014-02-08,Minnesota,87.323067
2014-02-08,Mississippi,46.609447
2014-02-08,Missouri,110.4105473
2014-02-08,Montana,8.502886700000001
2014-02-08,Nebraska,17.476858800000002
2014-02-08,Nevada,42.75827760000001
2014-02-08,New Hampshire,21.9460736
2014-02-08,New Jersey,119.54597700000001
2014-02-08,New Mexico,31.738155
2014-02-08,New York,483.9962772
2014-02-08,North Carolina,135.0548736
2014-02-08,North Dakota,10.384303200000002
2014-02-08,Ohio,100.13014449999999
2014-02-08,Oklahoma,138.7350372
2014-02-08,Oregon,46.2830895
2014-02-08,Pennsylvania,257.98471440000003
2014-02-08,Puerto Rico,20.2342208
2014-02-08,Rhode Island,17.968004
2014-02-08,South Carolina,19.724679
2014-02-08,South Dakota,17.997057599999998
2014-02-08,Tennessee,122.066315
2014-02-08,Texas,472.44705600000003
2014-02-08,US,5774.951163
2014-02-08,Utah,56.745575
2014-02-08,Vermont,21.368367000000003
2014-02-08,Virginia,150.3755676
2014-02-08,Washington,122.27133360000002
2014-02-08,West Virginia,29.9537112
2014-02-08,Wisconsin,135.0162932
2014-02-08,Wyoming,6.7719951
2014-02-15,Alabama,57.454597799999995
2014-02-15,Alaska,7.839601100000001
2014-02-15,Arizona,106.9618452
2014-02-15,Arkansas,65.05665649999999
2014-02-15,California,737.6713167999999
2014-02-15,Colorado,44.1717244
2014-02-15,Connecticut,57.3289923
2014-02-15,Delaware,29.298812799999997
2014-02-15,District of Columbia,15.344145
2014-02-15,Florida,196.030152
2014-02-15,Georgia,14.039435800000001
2014-02-15,Hawaii,52.4725292
2014-02-15,Idaho,14.8271994
2014-02-15,Illinois,150.7904811
2014-02-15,Indiana,94.60319149999998
2014-02-15,Iowa,12.4530081
2014-02-15,Kansas,47.24677020000001
2014-02-15,Kentucky,29.7620004
2014-02-15,Louisiana,57.8005875
2014-02-15,Maine,27.307715299999998
2014-02-15,Maryland,61.0347771
2014-02-15,Massachusetts,96.38917739999998
2014-02-15,Michigan,211.06703100000001
2014-02-15,Minnesota,85.61085
2014-02-15,Mississippi,41.889503
2014-02-15,Missouri,93.7564424
2014-02-15,Montana,2.7606775
2014-02-15,Nebraska,8.6402448
2014-02-15,Nevada,30.4967127
2014-02-15,New Hampshire,7.917254399999999
2014-02-15,New Jersey,114.91241199999999
2014-02-15,New Mexico,40.201662999999996
2014-02-15,New York,374.8987557
2014-02-15,North Carolina,161.4327786
2014-02-15,North Dakota,3.1772868
2014-02-15,Ohio,108.3761564
2014-02-15,Oklahoma,71.759502
2014-02-15,Oregon,19.1076975
2014-02-15,Pennsylvania,202.2392736
2014-02-15,Puerto Rico,22.845087999999997
2014-02-15,Rhode Island,13.804686
2014-02-15,South Carolina,21.2818905
2014-02-15,South Dakota,18.176132799999998
2014-02-15,Tennessee,96.9555302
2014-02-15,Texas,454.7302914
2014-02-15,US,4978.406175
2014-02-15,Utah,57.41317
2014-02-15,Vermont,19.948113
2014-02-15,Virginia,141.7332936
2014-02-15,Washington,103.69847280000002
2014-02-15,West Virginia,31.023486600000002
2014-02-15,Wisconsin,94.334528
2014-02-15,Wyoming,6.482593600000001
2014-02-22,Alabama,29.231286599999997
2014-02-22,Alaska,0.6594056999999999
2014-02-22,Arizona,86.58816039999999
2014-02-22,Arkansas,50.5323797
2014-02-22,California,710.2048315999999
2014-02-22,Colorado,30.222758799999998
2014-02-22,Connecticut,76.7992161
2014-02-22,Delaware,23.980877600000003
2014-02-22,District of Columbia,18.426375
2014-02-22,Florida,176.4271368
2014-02-22,Georgia,0.0
2014-02-22,Hawaii,83.89838460000001
2014-02-22,Idaho,22.050706799999997
2014-02-22,Illinois,158.3933625
2014-02-22,Indiana,95.28379
2014-02-22,Iowa,10.217852800000001
2014-02-22,Kansas,45.192562800000005
2014-02-22,Kentucky,31.1148186
2014-02-22,Louisiana,50.864517
2014-02-22,Maine,27.856614099999998
2014-02-22,Maryland,25.277028899999998
2014-02-22,Massachusetts,80.32431449999999
2014-02-22,Michigan,225.13816640000002
2014-02-22,Minnesota,113.006322
2014-02-22,Mississippi,27.729670999999996
2014-02-22,Missouri,76.4855188
2014-02-22,Montana,5.6317821
2014-02-22,Nebraska,2.7491688
2014-02-22,Nevada,18.863946
2014-02-22,New Hampshire,12.917625600000001
2014-02-22,New Jersey,70.430188
2014-02-22,New Mexico,28.3527518
2014-02-22,New York,214.22786040000003
2014-02-22,North Carolina,99.18092279999999
2014-02-22,North Dakota,9.7643448
2014-02-22,Ohio,75.3921088
2014-02-22,Oklahoma,93.28735259999999
2014-02-22,Oregon,23.778468000000004
2014-02-22,Pennsylvania,182.79318959999998
2014-02-22,Puerto Rico,4.895376
2014-02-22,Rhode Island,10.408295
2014-02-22,South Carolina,10.9004805
2014-02-22,South Dakota,16.6539936
2014-02-22,Tennessee,49.52404779999999
2014-02-22,Texas,431.1079386
2014-02-22,US,4447.376183
2014-02-22,Utah,65.0905125
2014-02-22,Vermont,15.622793999999999
2014-02-22,Virginia,116.670699
2014-02-22,Washington,112.9849032
2014-02-22,West Virginia,25.318017799999996
2014-02-22,Wisconsin,119.68693239999999
2014-02-22,Wyoming,6.540473899999999
2014-03-01,Alabama,35.7831267
2014-03-01,Alaska,1.9049498
2014-03-01,Arizona,85.13289719999999
2014-03-01,Arkansas,41.757295799999994
2014-03-01,California,580.7199728
2014-03-01,Colorado,35.4536209
2014-03-01,Connecticut,60.9345893
2014-03-01,Delaware,25.4859536
2014-03-01,District of Columbia,20.77155
2014-03-01,Florida,100.1931888
2014-03-01,Georgia,0.0
2014-03-01,Hawaii,66.5997486
2014-03-01,Idaho,18.2488608
2014-03-01,Illinois,153.3247749
2014-03-01,Indiana,85.755411
2014-03-01,Iowa,6.0668501
2014-03-01,Kansas,44.6056464
2014-03-01,Kentucky,13.528182
2014-03-01,Louisiana,49.4773029
2014-03-01,Maine,21.955952000000003
2014-03-01,Maryland,27.7430805
2014-03-01,Massachusetts,62.862507
2014-03-01,Michigan,169.8587059
2014-03-01,Minnesota,79.33272099999999
2014-03-01,Mississippi,28.0246675
2014-03-01,Missouri,74.63506269999999
2014-03-01,Montana,2.9815317000000006
2014-03-01,Nebraska,0.0
2014-03-01,Nevada,20.435941500000002
2014-03-01,New Hampshire,8.333952
2014-03-01,New Jersey,79.697318
2014-03-01,New Mexico,18.8313053
2014-03-01,New York,154.7201214
2014-03-01,North Carolina,98.1258066
2014-03-01,North Dakota,2.0923596000000004
2014-03-01,Ohio,91.8841326
2014-03-01,Oklahoma,74.1514854
2014-03-01,Oregon,0.42461550000000003
2014-03-01,Pennsylvania,169.8291336
2014-03-01,Puerto Rico,12.727977600000001
2014-03-01,Rhode Island,5.916294000000001
2014-03-01,South Carolina,0.0
2014-03-01,South Dakota,14.684166399999999
2014-03-01,Tennessee,43.9438734
2014-03-01,Texas,445.87190910000004
2014-03-01,US,3684.0205695000004
2014-03-01,Utah,41.39089
2014-03-01,Vermont,19.625328
2014-03-01,Virginia,104.5715154
2014-03-01,Washington,25.537683600000005
2014-03-01,West Virginia,19.9691408
2014-03-01,Wisconsin,133.2475208
2014-03-01,Wyoming,4.5146634
2014-03-08,Alabama,30.239261999999997
2014-03-08,Alaska,2.5643555
2014-03-08,Arizona,64.0315808
2014-03-08,Arkansas,42.6650631
2014-03-08,California,463.00646479999995
2014-03-08,Colorado,27.316724299999997
2014-03-08,Connecticut,63.0979475
2014-03-08,Delaware,25.9876456
2014-03-08,District of Columbia,17.622315
2014-03-08,Florida,104.54941439999999
2014-03-08,Georgia,0.0
2014-03-08,Hawaii,59.2478283
2014-03-08,Idaho,27.5633835
2014-03-08,Illinois,125.4475431
2014-03-08,Indiana,53.086683
2014-03-08,Iowa,3.5123869
2014-03-08,Kansas,29.34582
2014-03-08,Kentucky,8.5678486
2014-03-08,Louisiana,53.1765405
2014-03-08,Maine,23.877097799999998
2014-03-08,Maryland,16.6458483
2014-03-08,Massachusetts,68.4502854
2014-03-08,Michigan,195.9908145
2014-03-08,Minnesota,93.030457
2014-03-08,Mississippi,29.2046535
2014-03-08,Missouri,61.68187
2014-03-08,Montana,6.625626
2014-03-08,Nebraska,5.4983376
2014-03-08,Nevada,17.6063496
2014-03-08,New Hampshire,6.389363200000001
2014-03-08,New Jersey,81.55074400000001
2014-03-08,New Mexico,14.811138999999999
2014-03-08,New York,196.37553870000002
2014-03-08,North Carolina,88.6297608
2014-03-08,North Dakota,4.4172036
2014-03-08,Ohio,76.5701105
2014-03-08,Oklahoma,67.772863
2014-03-08,Oregon,2.5476929999999998
2014-03-08,Pennsylvania,142.60461600000002
2014-03-08,Puerto Rico,0.0
2014-03-08,Rhode Island,7.011904
2014-03-08,South Carolina,0.0
2014-03-08,South Dakota,18.2656704
2014-03-08,Tennessee,57.1967876
2014-03-08,Texas,422.24955629999994
2014-03-08,US,3617.6418205
2014-03-08,Utah,59.415955
2014-03-08,Vermont,15.687351000000001
2014-03-08,Virginia,92.47233179999999
2014-03-08,Washington,42.56280600000001
2014-03-08,West Virginia,16.2249269
2014-03-08,Wisconsin,114.97020599999999
2014-03-08,Wyoming,4.2831421999999995
2014-03-15,Alabama,23.1834342
2014-03-15,Alaska,0.0
2014-03-15,Arizona,48.75131720000001
2014-03-15,Arkansas,29.3511427
2014-03-15,California,313.902688
2014-03-15,Colorado,27.897931200000002
2014-03-15,Connecticut,41.824925199999996
2014-03-15,Delaware,18.1612504
2014-03-15,District of Columbia,19.230435
2014-03-15,Florida,93.65885039999999
2014-03-15,Georgia,0.0
2014-03-15,Hawaii,38.05699920000001
2014-03-15,Idaho,7.7937842999999996
2014-03-15,Illinois,145.7218935
2014-03-15,Indiana,51.0448875
2014-03-15,Iowa,3.8316947999999997
2014-03-15,Kansas,39.616857
2014-03-15,Kentucky,0.0
2014-03-15,Louisiana,33.2931384
2014-03-15,Maine,18.7997839
2014-03-15,Maryland,0.0
2014-03-15,Massachusetts,65.65639619999999
2014-03-15,Michigan,181.9196791
2014-03-15,Minnesota,77.04976500000001
2014-03-15,Mississippi,9.439888
2014-03-15,Missouri,81.4200684
2014-03-15,Montana,0.0
2014-03-15,Nebraska,7.0692912
2014-03-15,Nevada,18.863946
2014-03-15,New Hampshire,12.2231296
2014-03-15,New Jersey,75.990466
2014-03-15,New Mexico,15.4459021
2014-03-15,New York,216.21145170000003
2014-03-15,North Carolina,63.306972
2014-03-15,North Dakota,2.9448024
2014-03-15,Ohio,50.6540731
2014-03-15,Oklahoma,58.2049294
2014-03-15,Oregon,0.0
2014-03-15,Pennsylvania,155.568672
2014-03-15,Puerto Rico,0.3263584
2014-03-15,Rhode Island,9.422246
2014-03-15,South Carolina,6.7479165000000005
2014-03-15,South Dakota,10.028211200000001
2014-03-15,Tennessee,26.5058284
2014-03-15,Texas,398.6272035
2014-03-15,US,3285.7480755
2014-03-15,Utah,43.0598775
2014-03-15,Vermont,16.526592
2014-03-15,Virginia,66.5455098
2014-03-15,Washington,34.824114
2014-03-15,West Virginia,9.2713868
2014-03-15,Wisconsin,99.6408452
2014-03-15,Wyoming,1.9679302000000003
2014-03-22,Alabama,8.5677909
2014-03-22,Alaska,1.1722768000000001
2014-03-22,Arizona,47.296054000000005
2014-03-22,Arkansas,14.2216877
2014-03-22,California,345.2929568
2014-03-22,Colorado,13.367758700000001
2014-03-22,Connecticut,72.83305940000001
2014-03-22,Delaware,19.8670032
2014-03-22,District of Columbia,23.04972
2014-03-22,Florida,50.0965944
2014-03-22,Georgia,0.0
2014-03-22,Hawaii,15.136306500000002
2014-03-22,Idaho,9.3145227
2014-03-22,Illinois,111.5089272
2014-03-22,Indiana,53.7672815
2014-03-22,Iowa,4.4703106
2014-03-22,Kansas,22.8897396
2014-03-22,Kentucky,0.0
2014-03-22,Louisiana,40.2292089
2014-03-22,Maine,14.6830429
2014-03-22,Maryland,4.9321032
2014-03-22,Massachusetts,84.5151483
2014-03-22,Michigan,176.8942736
2014-03-22,Minnesota,83.327894
2014-03-22,Mississippi,12.389853
2014-03-22,Missouri,53.663226900000005
2014-03-22,Montana,1.7668336000000002
2014-03-22,Nebraska,1.5709536000000002
2014-03-22,Nevada,16.6631523
2014-03-22,New Hampshire,5.0003712
2014-03-22,New Jersey,82.477457
2014-03-22,New Mexico,14.811138999999999
2014-03-22,New York,263.8176429
2014-03-22,North Carolina,54.866042400000005
2014-03-22,North Dakota,1.7823804
2014-03-22,Ohio,36.5180527
2014-03-22,Oklahoma,57.0089377
2014-03-22,Oregon,13.587696000000001
2014-03-22,Pennsylvania,150.3830496
2014-03-22,Puerto Rico,5.5480928
2014-03-22,Rhode Island,11.503905
2014-03-22,South Carolina,0.0
2014-03-22,South Dakota,7.073470400000001
2014-03-22,Tennessee,29.993437399999998
2014-03-22,Texas,363.1936743
2014-03-22,US,3518.073697
2014-03-22,Utah,46.064055
2014-03-22,Vermont,16.268364
2014-03-22,Virginia,69.138192
2014-03-22,Washington,55.7185824
2014-03-22,West Virginia,8.5582032
2014-03-22,Wisconsin,123.22447719999998
2014-03-22,Wyoming,0.0
2014-03-29,Alabama,6.5518401
2014-03-29,Alaska,2.4178209
2014-03-29,Arizona,27.6500008
2014-03-29,Arkansas,4.5388364999999995
2014-03-29,California,200.1129636
2014-03-29,Colorado,11.624138
2014-03-29,Connecticut,70.6697012
2014-03-29,Delaware,22.074448000000004
2014-03-29,District of Columbia,34.70859
2014-03-29,Florida,21.781128000000002
2014-03-29,Georgia,0.0
2014-03-29,Hawaii,19.6051208
2014-03-29,Idaho,0.1900923
2014-03-29,Illinois,152.057628
2014-03-29,Indiana,17.695561
2014-03-29,Iowa,0.0
2014-03-29,Kansas,5.8691640000000005
2014-03-29,Kentucky,0.9018788000000001
2014-03-29,Louisiana,35.6051619
2014-03-29,Maine,17.1530875
2014-03-29,Maryland,1.2330258
2014-03-29,Massachusetts,74.73653610000001
2014-03-29,Michigan,150.762165
2014-03-29,Minnesota,72.483853
2014-03-29,Mississippi,7.9649055
2014-03-29,Missouri,58.597776499999995
2014-03-29,Montana,0.11042710000000001
2014-03-29,Nebraska,0.0
2014-03-29,Nevada,13.2047622
2014-03-29,New Hampshire,1.2500928
2014-03-29,New Jersey,111.20556
2014-03-29,New Mexico,15.0227267
2014-03-29,New York,349.11206880000003
2014-03-29,North Carolina,33.7637184
2014-03-29,North Dakota,2.5573284000000003
2014-03-29,Ohio,37.6960544
2014-03-29,Oklahoma,43.85302900000001
2014-03-29,Oregon,6.3692325
2014-03-29,Pennsylvania,178.90397279999996
2014-03-29,Puerto Rico,17.6233536
2014-03-29,Rhode Island,10.189173
2014-03-29,South Carolina,1.038141
2014-03-29,South Dakota,8.6851472
2014-03-29,Tennessee,34.1785682
2014-03-29,Texas,348.42970379999997
2014-03-29,US,3385.316199
2014-03-29,Utah,36.383927500000006
2014-03-29,Vermont,14.718995999999999
2014-03-29,Virginia,71.7308742
2014-03-29,Washington,43.3366752
2014-03-29,West Virginia,2.8527344
2014-03-29,Wisconsin,96.69289119999999
2014-03-29,Wyoming,0.0
2014-04-05,Alabama,0.0
2014-04-05,Alaska,2.0514844
2014-04-05,Arizona,34.1986852
2014-04-05,Arkansas,3.9336583000000003
2014-04-05,California,207.96053080000002
2014-04-05,Colorado,12.2053449
2014-04-05,Connecticut,70.3091415
2014-04-05,Delaware,23.880539199999998
2014-04-05,District of Columbia,26.332965
2014-04-05,Florida,34.8498048
2014-04-05,Georgia,0.0
2014-04-05,Hawaii,19.4609655
2014-04-05,Idaho,23.9516298
2014-04-05,Illinois,141.92045280000002
2014-04-05,Indiana,14.973167
2014-04-05,Iowa,0.31930790000000003
2014-04-05,Kansas,11.4448698
2014-04-05,Kentucky,4.509394
2014-04-05,Louisiana,37.4547807
2014-04-05,Maine,19.348682699999998
2014-04-05,Maryland,30.209132099999998
2014-04-05,Massachusetts,98.4845943
2014-04-05,Michigan,146.74184060000002
2014-04-05,Minnesota,84.46937199999999
2014-04-05,Mississippi,12.979846
2014-04-05,Missouri,67.850057
2014-04-05,Montana,5.3005008
2014-04-05,Nebraska,0.19636920000000002
2014-04-05,Nevada,8.488775700000001
2014-04-05,New Hampshire,6.250464
2014-04-05,New Jersey,89.891161
2014-04-05,New Mexico,12.695262
2014-04-05,New York,398.70185129999993
2014-04-05,North Carolina,29.543253600000003
2014-04-05,North Dakota,1.162422
2014-04-05,Ohio,36.5180527
2014-04-05,Oklahoma,45.4476846
2014-04-05,Oregon,2.1230775
2014-04-05,Pennsylvania,194.46084
2014-04-05,Puerto Rico,10.7698272
2014-04-05,Rhode Island,15.228978999999999
2014-04-05,South Carolina,0.0
2014-04-05,South Dakota,5.9990192
2014-04-05,Tennessee,0.0
2014-04-05,Texas,324.80735100000004
2014-04-05,US,3451.6949480000003
2014-04-05,Utah,39.7219025
2014-04-05,Vermont,20.077227
2014-04-05,Virginia,66.5455098
2014-04-05,Washington,33.2763756
2014-04-05,West Virginia,5.8837646999999995
2014-04-05,Wisconsin,68.3925328
2014-04-05,Wyoming,0.0
2014-04-12,Alabama,0.0
2014-04-12,Alaska,0.5861384000000001
2014-04-12,Arizona,46.5684224
2014-04-12,Arkansas,7.5647275
2014-04-12,California,145.1799932
2014-04-12,Colorado,13.367758700000001
2014-04-12,Connecticut,70.6697012
2014-04-12,Delaware,21.8737712
2014-04-12,District of Columbia,17.01927
2014-04-12,Florida,41.3841432
2014-04-12,Georgia,0.0
2014-04-12,Hawaii,10.2350263
2014-04-12,Idaho,16.3479378
2014-04-12,Illinois,140.65330590000002
2014-04-12,Indiana,0.0
2014-04-12,Iowa,2.5544632000000003
2014-04-12,Kansas,2.9345820000000002
2014-04-12,Kentucky,0.0
2014-04-12,Louisiana,34.6803525
2014-04-12,Maine,19.348682699999998
2014-04-12,Maryland,22.1944644
2014-04-12,Massachusetts,112.45404030000002
2014-04-12,Michigan,117.59448869999999
2014-04-12,Minnesota,49.654292999999996
2014-04-12,Mississippi,7.079916
2014-04-12,Missouri,24.672748000000002
2014-04-12,Montana,0.11042710000000001
2014-04-12,Nebraska,0.39273840000000004
2014-04-12,Nevada,11.6327667
2014-04-12,New Hampshire,9.5840448
2014-04-12,New Jersey,114.91241199999999
2014-04-12,New Mexico,15.8690775
2014-04-12,New York,404.65262520000005
2014-04-12,North Carolina,43.2597642
2014-04-12,North Dakota,1.93737
2014-04-12,Ohio,42.4080612
2014-04-12,Oklahoma,44.650356800000004
2014-04-12,Oregon,2.1230775
2014-04-12,Pennsylvania,149.08664399999998
2014-04-12,Puerto Rico,0.0
2014-04-12,Rhode Island,19.501858000000002
2014-04-12,South Carolina,1.038141
2014-04-12,South Dakota,7.5211584
2014-04-12,Tennessee,0.0
2014-04-12,Texas,351.3824979
2014-04-12,US,3252.5587010000004
2014-04-12,Utah,35.382535
2014-04-12,Vermont,18.334187999999997
2014-04-12,Virginia,63.9528276
2014-04-12,Washington,21.6683376
2014-04-12,West Virginia,6.240356499999999
2014-04-12,Wisconsin,99.05125439999999
2014-04-12,Wyoming,0.0
2014-04-19,Alabama,5.039877
2014-04-19,Alaska,1.9049498
2014-04-19,Arizona,53.117106799999995
2014-04-19,Arkansas,0.9077672999999999
2014-04-19,California,156.951344
2014-04-19,Colorado,9.880517300000001
2014-04-19,Connecticut,69.2274624
2014-04-19,Delaware,4.4148896
2014-04-19,District of Columbia,13.13298
2014-04-19,Florida,0.0
2014-04-19,Georgia,0.0
2014-04-19,Hawaii,21.9116056
2014-04-19,Idaho,26.422829699999998
2014-04-19,Illinois,117.8446617
2014-04-19,Indiana,0.0
2014-04-19,Iowa,0.9579236999999999
2014-04-19,Kansas,3.8149566000000004
2014-04-19,Kentucky,0.0
2014-04-19,Louisiana,34.2179478
2014-04-19,Maine,13.310795899999999
2014-04-19,Maryland,1.2330258
2014-04-19,Massachusetts,88.00750980000001
2014-04-19,Michigan,92.46746120000002
2014-04-19,Minnesota,42.805425
2014-04-19,Mississippi,8.259902
2014-04-19,Missouri,23.4391106
2014-04-19,Montana,0.11042710000000001
2014-04-19,Nebraska,0.0
2014-04-19,Nevada,15.405555900000001
2014-04-19,New Hampshire,8.4728512
2014-04-19,New Jersey,88.037735
2014-04-19,New Mexico,10.579385
2014-04-19,New York,293.57151239999996
2014-04-19,North Carolina,87.57464459999998
2014-04-19,North Dakota,0.0
2014-04-19,Ohio,14.1360204
2014-04-19,Oklahoma,34.2850954
2014-04-19,Oregon,0.0
2014-04-19,Pennsylvania,101.1196368
2014-04-19,Puerto Rico,0.0
2014-04-19,Rhode Island,17.858442999999998
2014-04-19,South Carolina,0.0
2014-04-19,South Dakota,5.282718399999999
2014-04-19,Tennessee,0.0
2014-04-19,Texas,307.0905864
2014-04-19,US,2555.5818365
2014-04-19,Utah,29.0403825
2014-04-19,Vermont,17.882289
2014-04-19,Virginia,35.4333234
2014-04-19,Washington,38.69346
2014-04-19,West Virginia,1.2480713
2014-04-19,Wisconsin,112.022252
2014-04-19,Wyoming,0.0
2014-04-26,Alabama,15.119630999999998
2014-04-26,Alaska,1.1722768000000001
2014-04-26,Arizona,43.657895999999994
2014-04-26,Arkansas,13.3139204
2014-04-26,California,141.25620959999998
2014-04-26,Colorado,2.9060345
2014-04-26,Connecticut,62.0162684
2014-04-26,Delaware,1.6054144000000001
2014-04-26,District of Columbia,13.199985
2014-04-26,Florida,34.8498048
2014-04-26,Georgia,0.0
2014-04-26,Hawaii,13.838908799999999
2014-04-26,Idaho,27.3732912
2014-04-26,Illinois,127.98183689999999
2014-04-26,Indiana,0.0
2014-04-26,Iowa,2.2351553
2014-04-26,Kansas,5.2822476
2014-04-26,Kentucky,0.0
2014-04-26,Louisiana,25.894663200000004
2014-04-26,Maine,15.918065199999997
2014-04-26,Maryland,0.6165129
2014-04-26,Massachusetts,76.83195300000001
2014-04-26,Michigan,67.3404337
2014-04-26,Minnesota,62.210551
2014-04-26,Mississippi,7.9649055
2014-04-26,Missouri,30.840935
2014-04-26,Montana,1.2146981
2014-04-26,Nebraska,0.0
2014-04-26,Nevada,0.0
2014-04-26,New Hampshire,5.555968000000001
2014-04-26,New Jersey,49.11578900000001
2014-04-26,New Mexico,12.060498899999999
2014-04-26,New York,150.7529388
2014-04-26,North Carolina,13.716510600000001
2014-04-26,North Dakota,0.0774948
2014-04-26,Ohio,15.314022099999999
2014-04-26,Oklahoma,36.677078800000004
2014-04-26,Oregon,0.0
2014-04-26,Pennsylvania,85.56276960000001
2014-04-26,Puerto Rico,26.7613888
2014-04-26,Rhode Island,16.105467
2014-04-26,South Carolina,0.0
2014-04-26,South Dakota,9.401448
2014-04-26,Tennessee,0.0
2014-04-26,Texas,271.6570572
2014-04-26,US,2124.119968
2014-04-26,Utah,61.41874
2014-04-26,Vermont,11.426589
2014-04-26,Virginia,27.655276800000003
2014-04-26,Washington,37.9195908
2014-04-26,West Virginia,1.9612549
2014-04-26,Wisconsin,90.7969832
2014-04-26,Wyoming,0.0
2014-05-03,Alabama,4.5358893
2014-05-03,Alaska,0.0
2014-05-03,Arizona,55.3000016
2014-05-03,Arkansas,11.498385800000001
2014-05-03,California,94.17080639999999
2014-05-03,Colorado,13.948965600000001
2014-05-03,Connecticut,57.689552
2014-05-03,Delaware,0.6020304
2014-05-03,District of Columbia,6.7005
2014-05-03,Florida,0.0
2014-05-03,Georgia,0.0
2014-05-03,Hawaii,6.4869885
2014-05-03,Idaho,18.0587685
2014-05-03,Illinois,106.44033959999999
2014-05-03,Indiana,6.805985
2014-05-03,Iowa,0.0
2014-05-03,Kansas,2.9345820000000002
2014-05-03,Kentucky,0.0
2014-05-03,Louisiana,12.947331600000002
2014-05-03,Maine,11.3896501
2014-05-03,Maryland,0.0
2014-05-03,Massachusetts,41.2098657
2014-05-03,Michigan,84.4268124
2014-05-03,Minnesota,69.05941899999999
2014-05-03,Mississippi,1.179986
2014-05-03,Missouri,17.2709236
2014-05-03,Montana,0.11042710000000001
2014-05-03,Nebraska,0.0
2014-05-03,Nevada,10.3751703
2014-05-03,New Hampshire,1.2500928
2014-05-03,New Jersey,40.775372000000004
2014-05-03,New Mexico,11.4257358
2014-05-03,New York,164.63807789999998
2014-05-03,North Carolina,47.480229
2014-05-03,North Dakota,0.0
2014-05-03,Ohio,11.780016999999999
2014-05-03,Oklahoma,31.0957842
2014-05-03,Oregon,0.0
2014-05-03,Pennsylvania,50.5598184
2014-05-03,Puerto Rico,0.0
2014-05-03,Rhode Island,11.394344000000002
2014-05-03,South Carolina,0.0
2014-05-03,South Dakota,7.610696
2014-05-03,Tennessee,0.0
2014-05-03,Texas,171.26205779999998
2014-05-03,US,1626.2793505000002
2014-05-03,Utah,25.36861
2014-05-03,Vermont,6.907599
2014-05-03,Virginia,38.890233
2014-05-03,Washington,3.869346
2014-05-03,West Virginia,3.0310303000000003
2014-05-03,Wisconsin,79.59475800000001
2014-05-03,Wyoming,0.0
2014-05-10,Alabama,9.0717786
2014-05-10,Alaska,1.9782171000000002
2014-05-10,Arizona,64.7592124
2014-05-10,Arkansas,3.9336583000000003
2014-05-10,California,105.94215720000001
2014-05-10,Colorado,0.0
2014-05-10,Connecticut,58.771231099999994
2014-05-10,Delaware,0.0
2014-05-10,District of Columbia,9.3807
2014-05-10,Florida,15.246789600000001
2014-05-10,Georgia,0.0
2014-05-10,Hawaii,6.919454399999999
2014-05-10,Idaho,19.3894146
2014-05-10,Illinois,145.7218935
